Accident_index,Road_category,Speed_limit,Road_type,Pavement,Road_defect,Signal_type,GPS_X,GPS_Y
10646,6,50,5,1,4,1,120.67253,24.131787
10647,6,50,,,,,120.718751,24.181195
10648,6,50,,,,,120.709756,24.232943
10649,6,30,5,1,4,2,120.689858,24.112789
10650,6,50,13,1,4,4,120.732704,24.258283
10651,6,50,,,,,120.616233,24.187315
10652,6,50,,,,,120.677743,24.13996
10653,6,50,3,1,4,4,120.710902,24.239567
10654,6,50,,,,,120.638212,24.135302
10655,6,50,,,,,120.667561,24.146738
10656,6,50,,,,,120.808913,24.248348
10657,6,50,5,1,4,1,120.709422,24.200329
10658,6,50,4,1,4,1,120.647314,24.213039
10659,6,50,4,1,4,2,120.688188,24.09446
10660,6,60,,,,,120.529649,24.23428
10661,6,50,4,1,4,2,120.696706,24.111166
10662,6,50,,,,,120.729146,24.10504
10663,6,50,4,1,4,1,120.55249,24.2154
10664,6,50,,,,,120.563091,24.263853
10665,6,30,13,1,4,4,120.711223,24.251933
10666,6,50,,,,,120.637725,24.166921
10667,6,50,,,,,120.545055,24.192579
10668,6,50,4,1,4,3,120.675833,24.142835
10669,6,40,,,,,120.6919,24.10108
10670,6,50,,,,,120.703656,24.17279
10671,6,50,11,1,4,4,120.715011,24.073647
10672,6,30,,,,,120.65083,24.151633
10673,6,30,,,,,120.614141,24.172795
10674,6,50,,,,,120.639267,24.141937
10675,6,50,,,,,120.68973,24.13796
10676,6,50,4,1,4,1,120.674646,24.202973
10677,6,50,,,,,120.675975,24.141326
10678,6,50,13,1,4,4,120.68224,24.154271
10679,6,50,,,,,120.635403,24.172392
10680,6,50,13,1,4,4,120.645149,24.211122
10681,6,40,13,1,4,1,120.67062,24.14625
10682,6,50,13,1,4,4,120.696538,24.090646
10683,6,50,3,1,4,4,120.681371,24.163401
10684,6,50,4,1,4,2,120.730847,24.112122
10685,6,50,4,1,4,1,120.675846,24.133102
10686,6,30,,,,,120.732213,24.248623
10687,6,50,,,,,120.644087,24.190687
10688,6,30,,,,,120.613804,24.187245
10689,6,50,4,1,4,1,120.701195,24.186518
10690,6,40,,,,,120.705159,24.172422
10691,6,50,13,1,4,4,120.766177,24.198622
10692,6,40,13,1,4,1,120.713012,24.075156
10693,6,30,,,,,120.72433,24.229941
10694,6,50,13,1,4,4,120.734764,24.156175
10695,6,50,4,1,4,3,120.694488,24.188181
10696,6,50,13,1,4,4,120.689388,24.314233
10697,6,60,3,1,4,4,120.626766,24.177746
10698,6,50,4,1,4,4,120.614876,24.153539
10699,6,50,,,,,120.746178,24.190149
10700,6,30,,,,,120.558913,24.237439
10701,6,50,,,,,120.734678,24.259817
10702,6,40,,,,,120.602633,24.182917
10703,6,50,,,,,120.677065,24.265431
10704,6,50,4,1,4,1,120.699208,24.175883
10705,6,50,,,,,120.635172,24.179435
10706,6,30,,,,,120.664774,24.131028
10707,6,50,3,1,4,1,120.695319,24.061132
10708,6,50,,,,,120.660593,24.269948
10709,6,50,,,,,120.622241,24.349795
10710,6,40,,,,,120.632391,24.170701
10711,6,50,,,,,120.655586,24.129328
10712,6,50,4,1,4,1,120.676764,24.163126
10713,6,50,,,,,120.68496,24.110378
10714,6,50,,,,,120.665705,24.14637
10715,6,40,4,1,4,4,120.690751,24.160735
10716,6,50,,,,,120.722841,24.155825
10717,6,50,4,1,4,4,120.572558,24.211313
10718,6,40,13,1,4,4,120.566866,24.291848
10719,6,50,,,,,120.677679,24.129489
10720,6,50,,,,,120.645324,24.150835
10721,6,70,,,,,120.718274,24.1602
10722,6,50,13,1,4,4,120.539034,24.154557
10723,6,50,3,1,4,4,120.616223,24.152601
10724,6,50,4,1,4,2,120.643913,24.156379
10725,6,30,5,1,4,3,120.839595,24.204115
10726,6,50,13,1,4,4,120.69748,24.083539
10727,6,50,,,,,120.724758,24.260236
10728,6,50,,,,,120.746105,24.189021
10729,6,50,13,1,4,4,120.668403,24.154657
10730,6,30,,,,,120.667144,24.240906
10731,6,50,,,,,120.608055,24.196851
10732,6,30,,,,,120.630544,24.34711
10733,6,60,4,1,4,1,120.696226,24.054594
10734,6,30,11,1,4,4,120.730246,24.237721
10735,6,50,3,1,4,4,120.671477,24.141701
10736,6,50,,,,,120.672676,24.16791
10737,6,50,4,1,4,1,120.71988,24.12119
10738,6,50,,,,,120.654325,24.148954
10739,6,50,13,1,4,4,120.524616,24.180102
10740,6,60,13,1,4,4,120.522186,24.217903
10741,6,30,,,,,120.571333,24.170304
10742,6,50,,,,,120.558943,24.235668
10743,6,40,13,1,4,4,120.663393,24.139857
10744,6,40,,,,,120.716614,24.15124
10745,6,50,,,,,120.698147,24.147634
10746,6,50,,,,,120.679243,24.265823
10747,6,50,,,,,120.645162,24.180595
10748,6,50,,,,,120.554756,24.294447
10749,6,50,,,,,120.700222,24.151335
10750,6,50,3,1,4,1,120.575551,24.251945
10751,6,50,13,1,4,4,120.649277,24.150641
10752,6,50,3,1,4,4,120.670289,24.158157
10753,6,30,3,1,4,4,120.614545,24.176397
10754,6,50,,,,,120.722123,24.276815
10755,6,60,13,1,4,4,120.693869,24.035382
10756,6,50,4,1,4,1,120.686626,24.053691
10757,6,50,3,1,4,4,120.697771,24.064014
10758,6,40,13,1,4,4,120.672523,24.14898
10759,6,50,,,,,120.664093,24.233448
10760,6,50,13,1,4,4,120.692725,24.159832
10761,6,50,,,,,120.696695,24.065307
10762,6,50,13,1,4,4,120.637193,24.165247
10763,6,40,3,1,4,4,120.703495,24.113672
10764,6,40,,,,,120.670762,24.132007
10765,6,50,,,,,120.661662,24.141468
10766,6,50,,,,,120.647579,24.137384
10767,6,50,5,1,4,1,120.693452,24.133073
10768,6,50,4,1,4,1,120.700722,24.127289
10769,6,60,,,,,120.564512,24.271104
10770,6,50,5,1,4,1,120.719394,24.247927
10771,6,50,,,,,120.656891,24.120642
10772,6,50,4,1,4,4,120.687571,24.171226
10773,6,50,4,1,4,1,120.691041,24.158738
10774,6,30,,,,,120.658417,24.148157
10775,6,40,,,,,120.837762,24.153672
10776,6,1,,,,,120.641538,24.168789
10777,6,50,,,,,120.666736,24.141067
10778,6,50,,,,,120.683619,24.134855
10779,6,50,,,,,120.658372,24.158318
10780,6,50,,,,,120.697768,24.125165
10781,6,50,4,1,4,1,120.676136,24.200773
10782,6,30,,,,,120.619023,24.176625
10783,6,50,,,,,120.68237,24.105603
10784,6,50,4,1,4,1,120.700116,24.140067
10785,6,50,,,,,120.608618,24.154569
10786,6,50,,,,,120.691051,24.13995
10787,6,50,4,1,4,4,120.560963,24.237811
10788,6,50,4,1,4,1,120.617557,24.343553
10789,6,30,,,,,120.689522,24.169363
10790,6,50,13,1,4,4,120.731754,24.162018
10791,6,50,,,,,120.632684,24.150595
10792,6,50,,,,,120.609943,24.13826
10793,6,30,5,1,4,3,120.692819,24.153822
10794,6,,,,,,120.573268,24.18862
10795,6,50,4,1,4,4,120.693995,24.128401
10796,6,50,,,,,120.631848,24.153806
10797,6,40,,,,,120.657944,24.167095
10798,6,30,,,,,120.683691,24.135354
10799,6,50,,,,,120.632842,24.355894
10800,6,50,,,,,120.670832,24.141893
10801,6,50,,,,,120.616217,24.15272
10802,6,50,,,,,120.621549,24.106352
10803,6,60,,,,,120.611197,24.10757
10804,6,30,,,,,120.725056,24.308562
10805,6,50,13,1,4,4,120.625374,24.341854
10806,6,50,4,1,4,4,120.642605,24.146122
10807,6,60,,,,,120.614085,24.106776
10808,6,1,13,1,4,4,120.662138,24.16108
10809,6,0,,,,,120.61728,24.157407
10810,6,50,,,,,120.750727,24.198406
10811,6,50,4,1,4,1,120.674352,24.170001
10812,6,40,13,1,4,4,120.622689,24.140752
10813,6,50,3,1,4,1,120.679289,24.120608
10814,6,30,,,,,120.631449,24.159256
10815,6,80,,,,,120.720915,24.170864
10816,6,50,13,1,4,4,120.665468,24.12654
10817,6,50,4,1,4,1,120.686354,24.152437
10818,6,50,13,1,4,4,120.558884,24.22975
10819,6,50,13,1,4,4,120.673429,24.16551
10820,6,50,4,1,4,1,120.699234,24.129659
10821,6,50,,,,,120.619111,24.181355
10822,6,30,4,1,4,4,120.697237,24.083639
10823,6,30,3,1,4,4,120.610148,24.138601
10824,6,50,3,1,4,4,120.646543,24.171315
10825,6,50,3,1,4,1,120.629654,24.34031
10826,6,50,,,,,120.653539,24.146727
10827,6,50,3,1,4,4,120.683961,24.106531
10828,6,50,,,,,120.667785,24.178341
10829,6,40,3,1,4,3,120.680446,24.220284
10830,6,40,,,,,120.66622,24.127145
10831,6,50,4,1,4,2,120.70774,24.182337
10832,6,50,13,1,4,4,120.603993,24.193122
10833,6,50,,,,,120.682918,24.134425
10834,6,50,13,1,4,4,120.725028,24.25516
10835,6,60,,,,,120.622369,24.139836
10836,6,50,4,1,4,1,120.636158,24.168799
10837,6,50,,,,,120.718505,24.104361
10838,6,50,13,1,4,4,120.627275,24.18247
10839,6,40,,,,,120.680478,24.165701
10840,6,50,,,,,120.621544,24.373077
10841,6,50,,,,,120.686839,24.138109
10842,6,50,,,,,120.597414,24.155332
10843,6,50,,,,,120.661533,24.154379
10844,6,50,,,,,120.670024,24.177972
10845,6,50,13,1,4,4,120.709331,24.171114
10846,6,50,13,1,4,4,120.693698,24.148118
10847,6,50,4,1,4,2,120.672769,24.135858
10848,6,50,,,,,120.690401,24.1363
10849,6,50,3,1,4,4,120.71909,24.140646
10850,6,50,13,1,4,4,120.617693,24.187958
10851,6,30,3,1,4,4,120.685079,24.151991
10852,6,30,,,,,120.71806,24.139423
10853,6,50,,,,,120.670857,24.137521
10854,6,50,4,1,4,2,120.691287,24.170528
10855,6,0,,,,,120.684119,24.146387
10856,6,50,13,1,4,4,120.69466,24.135473
10857,6,50,,,,,120.681898,24.169596
10858,6,50,13,1,4,4,120.652169,24.155719
10859,6,40,,,,,120.847129,24.158908
10860,6,40,13,1,4,4,120.651575,24.161845
10861,6,50,,,,,120.665371,24.145917
10862,6,40,4,1,4,4,120.661948,24.138272
10863,6,50,,,,,120.647531,24.140217
10864,6,50,3,1,4,4,120.676711,24.176952
10865,6,30,,,,,120.653263,24.231553
10866,6,50,13,1,4,4,120.654768,24.330209
10867,6,50,4,1,4,2,120.653495,24.122737
10868,6,50,,,,,120.616219,24.110055
10869,6,40,4,1,4,1,120.662609,24.155678
10870,6,30,,,,,120.614394,24.347506
10871,6,30,13,1,4,4,120.639253,24.196748
10872,6,50,4,1,4,4,120.679961,24.161631
10873,6,50,4,1,4,2,120.644591,24.18508
10874,6,50,4,1,4,2,120.685038,24.12957
10875,6,50,13,1,4,4,120.680452,24.149202
10876,6,50,,,,,120.640363,24.11713
10877,6,50,4,1,4,2,120.685498,24.172177
10878,6,40,,,,,120.623033,24.140267
10879,6,50,3,1,4,4,120.694223,24.090921
10880,6,50,3,1,4,4,120.64682,24.219108
10881,6,50,,,,,120.688562,24.136664
10882,6,50,4,1,4,2,120.68569,24.138325
10883,6,50,13,1,4,4,120.675104,24.13788
10884,6,50,4,1,4,2,120.674994,24.138036
10885,6,50,4,1,4,4,120.538343,24.244864
10886,6,50,,,,,120.693634,24.142606
10887,6,80,,,,,120.721482,24.181358
10888,6,50,,,,,120.639604,24.165783
10889,6,40,,,,,120.615268,24.182938
10890,6,50,13,1,4,4,120.690499,24.090704
10891,6,50,3,1,4,4,120.638755,24.218313
10892,6,70,,,,,120.708419,24.134347
10893,6,40,,,,,120.6434,24.162583
10894,6,60,,,,,120.665521,24.154321
10895,6,50,,,,,120.655135,24.140024
10896,6,30,4,1,4,4,120.610211,24.131447
10897,6,30,4,1,4,4,120.533983,24.214563
10898,6,50,,,,,120.654556,24.382262
10899,6,30,3,1,4,4,120.681367,24.223562
10900,6,40,13,1,4,2,120.611552,24.184364
10901,6,50,,,,,120.650991,24.208207
10902,6,50,,,,,120.661925,24.130102
10903,6,50,4,1,4,4,120.675654,24.110845
10904,6,40,,,,,120.57597,24.227396
10905,6,50,13,1,4,4,120.666027,24.172675
10906,6,50,,,,,120.65768,24.195846
10907,6,30,,,,,120.702142,24.231816
10908,6,50,4,1,4,1,120.653533,24.12284
10909,6,50,4,1,4,1,120.642667,24.172374
10910,6,60,13,1,4,3,120.695935,24.020007
10911,6,50,3,1,4,4,120.734291,24.14915
10912,6,50,,,,,120.74766,24.266563
10913,6,50,3,1,4,2,120.697294,24.064916
10914,6,50,,,,,120.723515,24.252169
10915,6,40,3,1,4,1,120.726185,24.119569
10916,6,50,4,1,4,2,120.649146,24.093525
10917,6,40,4,1,4,1,120.692551,24.046589
10918,6,50,,,,,120.643572,24.171767
10919,6,50,4,1,4,4,120.667317,24.114269
10920,6,50,,,,,120.715726,24.099169
10921,6,50,,,,,120.642914,24.07567
10922,6,50,3,1,4,4,120.693051,24.111884
10923,6,50,4,1,4,4,120.586427,24.181557
10924,6,30,,,,,120.634372,24.170454
10925,6,50,4,1,4,2,120.737269,24.251369
10926,6,40,,,,,120.639841,24.175287
10927,6,30,4,1,4,1,120.647256,24.406085
10928,6,30,4,1,4,4,120.701141,24.084785
10929,6,40,4,1,4,1,120.525052,24.244842
10930,6,50,,,,,120.62003,24.184085
10931,6,50,4,1,4,4,120.679275,24.152817
10932,6,40,,,,,120.715058,24.073572
10933,6,50,,,,,120.676989,24.139913
10934,6,50,4,1,4,1,120.655145,24.135043
10935,6,50,,,,,120.607215,24.339697
10936,6,30,13,1,4,4,120.595887,24.234579
10937,6,40,,,,,120.74274,24.250767
10938,6,50,,,,,120.609751,24.185796
10939,6,50,,,,,120.749112,24.267987
10940,6,50,,,,,120.635284,24.166319
10941,6,50,13,1,4,4,120.711179,24.206514
10942,6,50,4,1,4,1,120.689639,24.185458
10943,6,50,13,1,4,3,120.59016,24.11423
10944,6,50,4,1,4,1,120.628648,24.147818
10945,6,60,,,,,120.706837,24.223705
10946,6,50,4,1,4,2,120.715186,24.164272
10947,6,50,4,1,4,3,120.688551,24.163843
10948,6,80,13,1,4,4,120.708419,24.134347
10949,6,50,4,1,4,4,120.70979,24.146853
10950,6,50,13,1,4,4,120.633248,24.124221
10951,6,30,,,,,120.69535,24.162361
10952,6,40,,,,,120.573692,24.265375
10953,6,30,4,1,4,4,120.556377,24.258812
10954,6,30,4,1,4,4,120.719284,24.125931
10955,6,50,,,,,120.72103,24.152841
10956,6,60,,,,,120.621817,24.104969
10957,6,50,13,1,4,4,120.716944,24.175329
10958,6,50,,,,,120.744535,24.264695
10959,6,50,5,1,4,1,120.655047,24.13494
10960,6,50,13,1,4,1,120.690807,24.100724
10961,6,1,13,1,4,4,120.649023,24.174932
10962,6,50,13,1,4,4,120.69755,24.143617
10963,6,50,,,,,120.641411,24.170348
10964,6,30,4,1,4,4,120.579744,24.173993
10965,6,50,,,,,120.719141,24.162998
10966,6,50,,,,,120.688329,24.171981
10967,6,50,3,1,4,2,120.620281,24.17675
10968,6,50,3,1,4,4,120.64357,24.149264
10969,6,50,,,,,120.657833,24.163445
10970,6,40,13,1,4,1,120.660627,24.384907
10971,6,50,,,,,120.658896,24.15304
10972,6,50,4,1,4,1,120.632666,24.18267
10973,6,50,,,,,120.700949,24.245551
10974,6,50,4,1,4,4,120.697008,24.155822
10975,6,30,,,,,120.665605,24.231432
10976,6,50,,,,,120.657962,24.164145
10977,6,50,,,,,120.725168,24.249558
10978,6,40,4,1,4,4,120.680226,24.24805
10979,6,40,,,,,120.664697,24.178159
10980,6,50,4,1,4,2,120.650619,24.15233
10981,6,40,13,1,4,4,120.69585,24.054332
10982,6,70,,,,,120.670301,24.111271
10983,6,50,5,1,4,2,120.693248,24.13329
10984,6,50,4,1,4,1,120.703505,24.186943
10985,6,50,3,1,4,4,120.682177,24.093174
10986,6,50,4,1,4,2,120.723818,24.247365
10987,6,50,,,,,120.696362,24.181272
10988,6,50,,,,,120.647142,24.170771
10989,6,50,13,1,4,4,120.685119,24.165279
10990,6,50,3,1,4,4,120.576425,24.163593
10991,6,50,,,,,120.694849,24.170903
10992,6,50,,,,,120.712905,24.159102
10993,6,50,,,,,120.645643,24.225309
10994,6,70,,,,,120.60091,24.110506
10995,6,30,,,,,120.670799,24.200723
10996,6,50,13,1,4,4,120.728624,24.17686
10997,6,50,13,1,4,1,120.633105,24.123636
10998,6,50,13,1,4,4,120.728589,24.177035
10999,6,50,,,,,120.656253,24.262031
11000,6,50,,,,,120.667631,24.02624
11001,6,50,4,1,4,1,120.694241,24.100161
11002,6,50,,,,,120.689378,24.180716
11003,6,50,13,1,4,4,120.632742,24.110091
11004,6,50,13,1,4,4,120.664867,24.126438
11005,6,30,4,1,4,4,120.732406,24.141215
11006,6,50,13,1,4,4,120.66111,24.200714
11007,6,80,13,1,4,4,120.619863,24.124254
11008,6,50,,,,,120.672484,24.144538
11009,6,50,3,1,4,4,120.616217,24.15272
11010,6,50,4,1,4,1,120.686251,24.183651
11011,6,50,,,,,120.543043,24.150662
11012,6,50,13,1,4,4,120.63092,24.399418
11013,6,50,5,1,4,2,120.679412,24.118983
11014,6,50,,,,,120.669316,24.140526
11015,6,60,,,,,120.721255,24.1625
11016,6,60,,,,,120.653288,24.160693
11017,6,50,3,1,4,4,120.645174,24.140608
11018,6,50,,,,,120.703921,24.237756
11019,6,50,13,1,4,4,120.546851,24.239961
11020,6,50,4,1,4,1,120.710978,24.1427
11021,6,50,,,,,120.655099,24.176111
11022,6,50,13,1,4,4,120.665657,24.183057
11023,6,30,,,,,120.586026,24.181683
11024,6,50,,,,,120.613689,24.141016
11025,6,50,4,1,4,2,120.640745,24.151296
11026,6,50,,,,,120.629967,24.175853
11027,6,50,4,1,4,1,120.573294,24.222368
11028,6,50,,,,,120.705267,24.209873
11029,6,50,4,1,4,1,120.690539,24.197815
11030,6,60,,,,,120.638228,24.107728
11031,6,50,4,1,4,2,120.702141,24.170087
11032,6,50,,,,,120.677819,24.145231
11033,6,50,,,,,120.714019,24.160744
11034,6,50,13,1,4,4,120.717336,24.128522
11035,6,80,,,,,120.690704,24.098029
11036,6,50,,,,,120.673429,24.16551
11037,6,40,,,,,120.619388,24.120493
11038,6,50,4,1,4,1,120.680853,24.149177
11039,6,50,13,1,4,4,120.607309,24.159459
11040,6,50,,,,,120.717177,24.148813
11041,6,50,4,1,4,1,120.67777,24.129335
11042,6,50,,,,,120.568054,24.253934
11043,6,50,4,1,4,4,120.638011,24.111683
11044,6,40,,,,,120.556534,24.141867
11045,6,50,,,,,120.685169,24.163365
11046,6,50,13,1,4,4,120.643242,24.195352
11047,6,50,5,1,4,1,120.687891,24.094591
11048,6,50,,,,,120.565097,24.242946
11049,6,60,13,1,4,4,120.649192,24.110997
11050,6,50,13,1,4,4,120.661964,24.160307
11051,6,50,,,,,120.685006,24.116045
11052,6,40,13,1,4,4,120.721237,24.307999
11053,6,50,13,1,4,4,120.666688,24.128583
11054,6,50,,,,,120.649423,24.162503
11055,6,50,,,,,120.615369,24.183119
11056,6,50,3,1,4,4,120.575345,24.272208
11057,6,50,4,1,4,2,120.70167,24.125402
11058,6,50,4,1,4,1,120.668594,24.114535
11059,6,50,4,1,4,2,120.707547,24.18655
11060,6,50,3,1,4,4,120.747969,24.126419
11061,6,40,4,1,4,2,120.651361,24.153609
11062,6,50,13,1,4,4,120.649842,24.144186
11063,6,60,13,1,4,1,120.598422,24.155204
11064,6,50,4,1,4,2,120.646707,24.150896
11065,6,50,,,,,120.699207,24.248976
11066,6,80,,,,,120.720763,24.169353
11067,6,50,4,1,4,2,120.657413,24.129681
11068,6,50,,,,,120.648199,24.116757
11069,6,50,3,1,4,4,120.678567,24.114996
11070,6,40,,,,,120.693927,24.099513
11071,6,30,13,1,4,4,120.544236,24.19297
11072,6,50,,,,,120.646423,24.142269
11073,6,50,4,1,4,1,120.622694,24.342405
11074,6,50,,,,,120.716452,24.25163
11075,6,50,,,,,120.64791,24.216462
11076,6,50,3,1,4,1,120.641623,24.0957
11077,6,30,4,1,4,4,120.725539,24.249927
11078,6,30,3,1,4,1,120.616227,24.110292
11079,6,30,13,1,4,4,120.687759,24.123745
11080,6,40,13,1,4,4,120.567608,24.238288
11081,6,50,5,1,4,4,120.69362,24.147868
11082,6,40,3,1,4,4,120.666274,24.153781
11083,6,50,4,1,4,1,120.729614,24.171167
11084,6,50,13,1,4,4,120.721261,24.308949
11085,6,50,,,,,120.700817,24.135152
11086,6,60,,,,,120.580101,24.220709
11087,6,30,,,,,120.616904,24.184941
11088,6,50,,,,,120.69237,24.161079
11089,6,50,,,,,120.681464,24.144027
11090,6,30,4,1,4,3,120.676614,24.264132
11091,6,1,5,1,4,2,120.661476,24.121735
11092,6,50,13,1,4,4,120.653062,24.166584
11093,6,50,4,1,4,4,120.676592,24.125012
11094,6,70,13,1,4,4,120.616521,24.107356
11095,6,50,,,,,120.644694,24.170702
11096,6,50,,,,,120.698909,24.246283
11097,6,50,,,,,120.637471,24.175383
11098,6,30,,,,,120.644325,24.175704
11099,6,50,13,1,4,4,120.66441,24.158337
11100,6,30,,,,,120.723388,24.244012
11101,6,50,,,,,120.632215,24.162152
11102,6,50,13,1,4,4,120.63235,24.109735
11103,6,50,,,,,120.558784,24.274081
11104,6,50,13,1,4,4,120.695793,24.133294
11105,6,50,,,,,120.714042,24.259432
11106,6,50,13,1,4,1,120.610517,24.144119
11107,6,50,,,,,120.676622,24.157156
11108,6,50,13,1,4,4,120.678277,24.202816
11109,6,30,13,1,4,4,120.647774,24.182072
11110,6,50,,,,,120.719449,24.162878
11111,6,50,3,1,4,4,120.65349,24.167347
11112,6,50,,,,,120.708827,24.143304
11113,6,50,4,1,4,1,120.560264,24.240157
11114,6,50,4,1,4,4,120.716521,24.144133
11115,6,50,,,,,120.674316,24.240517
11116,6,60,,,,,120.709874,24.164918
11117,6,50,3,1,4,3,120.722441,24.119107
11118,6,60,3,1,4,1,120.64775,24.220529
11119,6,50,5,1,4,1,120.691315,24.133514
11120,6,40,,,,,120.680567,24.118888
11121,6,50,13,1,4,1,120.677396,24.151387
11122,6,40,13,1,4,4,120.601699,24.153236
11123,6,50,13,1,4,4,120.626842,24.351155
11124,6,50,,,,,120.68258,24.140478
11125,6,50,18,4,4,4,120.6816,24.162957
11126,6,50,13,1,4,4,120.748296,24.125554
11127,6,30,3,1,4,4,120.524025,24.180725
11128,6,50,13,1,4,4,120.654388,24.199642
11129,6,50,4,1,4,1,120.674462,24.162945
11130,6,50,13,1,4,4,120.63548,24.343502
11131,6,50,4,1,4,2,120.677078,24.185883
11132,6,50,4,1,4,2,120.614255,24.106692
11133,6,40,,,,,120.605224,24.329459
11134,6,50,13,1,4,4,120.69792,24.144545
11135,6,50,18,1,4,1,120.545396,24.181972
11136,6,50,4,1,4,1,120.682416,24.145861
11137,6,50,4,1,4,2,120.656348,24.134357
11138,6,50,,,,,120.546226,24.25487
11139,6,50,3,1,4,3,120.526538,24.222355
11140,6,50,5,1,4,2,120.709277,24.171282
11141,6,50,,,,,120.598731,24.107916
11142,6,40,,,,,120.567738,24.203022
11143,6,30,,,,,120.707194,24.150213
11144,6,50,,,,,120.670127,24.166728
11145,6,50,3,1,4,1,120.706978,24.210236
11146,6,30,,,,,120.681079,24.233826
11147,6,50,4,1,4,1,120.65389,24.155776
11148,6,50,13,1,4,4,120.695524,24.138744
11149,6,60,13,1,4,4,120.678244,24.243157
11150,6,50,,,,,120.638877,24.158733
11151,6,50,4,1,4,4,120.691673,24.127677
11152,6,50,13,1,4,4,120.687868,24.140008
11153,6,50,4,1,4,1,120.632356,24.145477
11154,6,30,3,1,4,4,120.708763,24.156204
11155,6,50,4,1,4,2,120.682089,24.154584
11156,6,50,4,1,4,1,120.659912,24.163929
11157,6,50,4,1,4,2,120.65222,24.149934
11158,6,0,,,,,120.68455,24.153982
11159,6,30,3,1,4,4,120.571192,24.278378
11160,6,50,,,,,120.712947,24.109601
11161,6,50,,,,,120.54263,24.262891
11162,6,50,,,,,120.712263,24.133883
11163,6,80,,,,,120.616344,24.10717
11164,6,30,,,,,120.540598,24.139434
11165,6,40,,,,,120.591263,24.183405
11166,6,50,4,1,4,4,120.698875,24.128001
11167,6,50,13,1,3,1,120.702037,24.200944
11168,6,50,,,,,120.66889,24.168748
11169,6,50,,,,,120.677682,24.124086
11170,6,50,4,1,4,4,120.668955,24.130194
11171,6,50,13,1,4,4,120.711595,24.151635
11172,6,90,,,,,120.525418,24.224955
11173,6,50,4,1,4,1,120.642732,24.172553
11174,6,30,3,1,4,4,120.687043,24.246708
11175,6,30,,,,,120.73168,24.102766
11176,6,40,13,1,4,4,120.644595,24.164465
11177,6,50,,,,,120.661209,24.150717
11178,6,50,,,,,120.664221,24.162567
11179,6,50,3,1,4,4,120.682667,24.134897
11180,6,80,,,,,120.636458,24.184455
11181,6,50,,,,,120.723377,24.175935
11182,6,50,,,,,120.721892,24.275715
11183,6,50,4,1,4,4,120.670349,24.186839
11184,6,40,,,,,120.587635,24.192153
11185,6,50,,,,,120.651645,24.165991
11186,6,50,4,1,4,1,120.701822,24.099391
11187,6,50,4,1,4,1,120.575215,24.226738
11188,6,70,13,1,4,4,120.562218,24.262869
11189,6,50,,,,,120.64994,24.1401
11190,6,30,11,1,4,4,120.680513,24.056323
11191,6,40,13,1,4,4,120.670569,24.178631
11192,6,50,13,1,4,4,120.694908,24.151068
11193,6,30,,,,,120.698218,24.069742
11194,6,50,4,1,4,4,120.598687,24.191937
