Accident_index,Climate,Light,Road_condition,Protective_equipement,Action_status,Drinking_situation,Impact_site,Run_away
9589,7,1,5,3,7,2,2,1
9590,7,,,,,2,,1
9591,7,,,,,2,,1
9592,7,1,5,1,6,2,12,1
9593,7,1,5,,,2,,1
9594,7,1,5,,,10,,1
9595,7,,,,,2,,1
9596,7,2,5,3,8,2,5,1
9597,7,1,5,2,9,2,12,1
9598,7,,,,,1,,1
9599,7,,,,,2,,1
9600,7,,,,,1,,1
9601,7,,,,,2,,1
9602,7,1,5,5,9,2,1,1
9603,7,1,5,3,13,1,4,1
9604,7,,,,,2,,1
9605,7,1,5,5,9,2,12,1
9606,7,,,,,1,,1
9607,7,1,5,6,16,10,17,1
9608,7,,,,,2,,1
9609,7,,,,,1,,1
9610,7,,,,,1,,1
9611,7,,,,,1,,1
9612,7,,,,,,,1
9613,7,1,5,3,9,2,1,1
9614,7,1,5,5,9,2,4,1
9615,7,2,5,2,9,2,14,1
9616,7,1,5,1,9,2,11,1
9617,7,1,5,1,9,2,11,1
9618,7,,,,,1,,1
9619,7,,,,,,,1
9620,7,1,5,5,9,2,14,1
9621,7,,,,,1,,1
9622,7,1,5,1,14,2,12,1
9623,7,,,,,1,,1
9624,7,,,,,9,,2
9625,7,,,,,1,,1
9626,7,,,,,1,,1
9627,7,,,,,2,,1
9628,7,1,5,5,9,1,1,1
9629,7,3,5,1,9,2,12,1
9630,7,,,,,1,,1
9631,7,,,,,1,,1
9632,7,1,5,3,5,2,6,1
9633,7,,,,,1,,1
9634,7,2,5,3,11,2,6,1
9635,7,1,5,2,6,2,13,1
9636,7,,,,,2,,1
9637,7,1,5,2,9,2,11,1
9638,7,,,,,1,,1
9639,7,,,,,2,,1
9640,7,1,5,3,9,1,1,1
9641,7,,,,,1,,1
9642,7,,,,,1,,1
9643,7,1,5,3,11,2,8,1
9644,7,1,5,3,6,2,7,1
9645,7,1,5,3,6,2,2,1
9646,7,1,5,3,6,2,1,1
9647,7,,,,,2,,1
9648,7,,,,,2,,1
9649,7,,,,,2,,1
9650,7,,,,,,,1
9651,7,,,,,2,,1
9652,7,,,,,2,,1
9653,7,2,5,1,9,5,17,1
9654,7,1,5,3,13,2,4,1
9655,7,,,,,2,,1
9656,7,1,5,1,6,2,14,1
9657,7,1,5,1,9,2,11,1
9658,7,,,,,2,,1
9659,7,,,,,2,,1
9660,7,1,5,6,9,2,15,1
9661,7,2,5,3,2,2,8,1
9662,7,1,5,1,9,2,16,1
9663,7,,,,,1,,1
9664,7,1,5,1,9,2,16,1
9665,7,,,,,2,,1
9666,7,1,5,2,9,2,12,1
9667,7,1,5,5,9,2,2,1
9668,7,1,5,,,1,,1
9669,7,1,5,3,5,2,5,1
9670,7,2,5,2,1,2,14,1
9671,7,1,5,5,5,1,2,1
9672,7,1,5,5,9,2,12,1
9673,7,,,,,10,,1
9674,7,,,,,1,,1
9675,7,2,5,1,9,2,11,1
9676,7,2,5,3,9,2,1,1
9677,7,,,,,2,,1
9678,7,2,5,3,11,2,4,1
9679,7,,,,,2,,1
9680,7,3,5,1,9,2,11,1
9681,7,1,5,2,9,2,11,1
9682,7,1,5,1,9,2,11,1
9683,7,1,5,3,5,2,2,1
9684,7,2,5,5,5,2,14,1
9685,7,1,5,1,6,2,11,1
9686,7,1,5,5,9,2,14,1
9687,7,,,,,1,,1
9688,7,,,,,1,,1
9689,7,,,,,2,,1
9690,7,,,,,2,,1
9691,7,2,5,1,9,2,14,1
9692,7,3,5,2,9,2,12,1
9693,7,2,5,2,11,2,14,1
9694,7,3,5,5,9,9,11,1
9695,7,2,5,1,9,2,16,1
9696,7,,,,,2,,1
9697,7,,,,,9,,1
9698,7,2,5,3,6,2,6,1
9699,7,2,5,3,15,2,5,1
9700,7,,,,,2,,1
9701,7,,,,,2,,1
9702,7,,,,,2,,1
9703,7,,,,,,,2
9704,7,3,5,1,9,2,11,1
9705,7,2,5,3,9,2,1,1
9706,7,,,,,1,,1
9707,7,,,,,2,,1
9708,7,,,,,2,,1
9709,7,,,,,2,,1
9710,7,2,5,3,5,2,4,1
9711,7,1,5,1,9,2,14,1
9712,7,,,,,1,,1
9713,7,2,5,3,5,2,2,1
9714,7,2,5,3,9,2,8,1
9715,7,,,,,9,,1
9716,7,2,5,2,6,2,13,1
9717,7,2,5,1,9,2,14,1
9718,7,2,5,3,5,2,2,1
9719,7,,,,,2,,1
9720,7,,,,,2,,1
9721,7,,,,,2,,1
9722,7,3,5,3,5,2,5,1
9723,7,2,5,1,6,2,11,1
9724,7,2,5,1,9,2,14,1
9725,7,,,,,2,,1
9726,7,,,,,1,,1
9727,7,,,,,2,,1
9728,7,,,,,1,,1
9729,7,2,5,3,5,2,5,1
9730,7,,,,,1,,1
9731,7,,,,,1,,1
9732,7,,,,,1,,1
9733,7,,,,,,,1
9734,7,3,5,3,11,2,4,1
9735,7,,,,,2,,1
9736,7,2,5,1,9,2,12,1
9737,7,,,,,2,,1
9738,7,2,5,3,5,2,5,1
9739,7,3,5,1,9,2,11,1
9740,7,,,,,1,,1
9741,7,,,,,2,,1
9742,7,2,5,3,6,2,1,1
9743,7,3,5,1,1,2,14,1
9744,7,,,,,2,,1
9745,7,,,,,2,,1
9746,7,3,5,3,5,2,2,1
9747,7,,,,,2,,1
9748,7,2,5,1,8,2,14,1
9749,7,,,,,2,,1
9750,7,1,5,1,9,9,16,1
9751,7,1,5,1,6,2,11,1
9752,7,2,5,3,9,2,6,1
9753,7,1,5,1,9,2,11,1
9754,7,2,5,1,9,2,11,1
9755,7,3,5,3,5,1,6,1
9756,7,2,5,3,9,2,5,1
9757,7,3,5,3,9,2,1,1
9758,7,1,5,1,9,2,11,1
9759,7,,,,,1,,1
9760,7,,,,,1,,1
9761,7,,,,,2,,1
9762,7,2,5,2,1,2,14,1
9763,7,2,5,2,9,2,11,1
9764,7,2,5,1,9,2,11,1
9765,7,,,,,2,,1
9766,7,,,,,2,,1
9767,7,1,5,1,9,2,11,1
9768,7,,,,,2,,1
9769,7,,,,,2,,1
9770,7,,,,,2,,1
9771,7,3,5,1,9,2,11,1
9772,7,,,,,1,,1
9773,7,3,5,1,9,2,11,1
9774,7,2,5,1,6,2,12,1
9775,7,3,5,3,11,2,4,1
9776,7,3,5,3,6,1,5,1
9777,7,,,,,2,,1
9778,7,2,5,2,9,2,11,1
9779,7,2,5,3,9,2,1,1
9780,7,3,5,5,9,2,1,1
9781,7,,,,,2,,1
9782,7,3,5,2,6,2,14,1
9783,7,3,5,3,9,2,5,1
9784,7,,,,,2,,1
9785,7,3,5,3,15,2,1,1
9786,7,2,5,5,6,2,1,1
9787,7,,,,,1,,1
9788,7,,,,,2,,1
9789,7,1,5,3,6,2,5,1
9790,7,3,5,3,5,2,2,1
9791,7,,,,,1,,1
9792,7,,,,,,,1
9793,7,,,,,2,,1
9794,7,3,5,1,9,2,11,1
9795,7,2,5,1,9,2,12,1
9796,7,,,,,2,,1
9797,7,,,,,1,,1
9798,7,2,5,1,9,2,11,1
9799,7,,,,,1,,1
9800,7,,,,,1,,1
9801,7,3,5,2,9,2,11,1
9802,7,,,,,1,,1
9803,7,3,5,1,9,2,11,1
9804,7,,,,,1,,1
9805,7,,,,,2,,1
9806,7,,,,,1,,1
9807,7,,,,,1,,1
9808,7,,,,,1,,1
9809,7,,,,,2,,1
9810,7,,,,,1,,1
9811,7,,,,,2,,1
9812,7,,,,,1,,1
9813,7,,,,,2,,1
9814,7,,,,,1,,1
9815,7,,,,,,,1
9816,6,3,5,1,6,2,14,1
9817,7,2,5,1,11,2,13,1
9818,7,,,,,1,,1
9819,7,,5,,,2,,1
9820,6,2,5,3,9,2,8,1
9821,7,,,,,2,,1
9822,7,,,,,1,,1
9823,7,3,5,,,1,,1
9824,7,3,5,1,9,2,11,1
9825,7,,,,,2,,1
9826,7,3,5,5,9,2,2,1
9827,7,,,,,2,,1
9828,7,,,,,2,,1
9829,7,,,,,2,,1
9830,7,,,,,1,,1
9831,7,2,5,3,6,2,8,1
9832,7,1,5,3,9,5,1,1
9833,7,2,5,1,9,2,14,1
9834,7,,,,,1,,1
9835,7,3,5,3,5,2,5,1
9836,7,,,,,2,,1
9837,7,,,,,1,,1
9838,7,2,5,3,5,2,6,1
9839,7,2,5,2,6,2,13,1
9840,7,2,5,1,5,2,11,1
9841,7,,,,,1,,1
9842,7,3,5,1,9,2,11,1
9843,7,,,,,2,,1
9844,7,3,5,1,5,2,12,1
9845,7,,,,,2,,1
9846,7,,,,,1,,1
9847,7,1,5,1,1,2,13,1
9848,7,2,5,3,9,2,6,1
9849,7,1,5,2,6,2,11,1
9850,7,3,5,3,9,2,1,1
9851,7,2,5,3,9,2,5,1
9852,7,,,,,2,,1
9853,7,,,,,2,,1
9854,7,,,,,2,,1
9855,7,,,,,2,,1
9856,7,,,,,2,,1
9857,7,,,,,9,,2
9858,7,,,,,1,,1
9859,7,2,5,1,9,2,11,1
9860,7,2,5,3,11,2,2,1
9861,7,,,,,,,1
9862,7,,,,,11,,1
9863,7,2,5,3,5,2,6,1
9864,7,2,5,3,11,2,4,1
9865,7,3,5,2,9,2,11,1
9866,7,2,5,2,1,2,11,1
9867,7,3,5,3,13,2,4,1
9868,7,,,,,2,,1
9869,7,2,5,3,9,2,16,1
9870,7,,,,,1,,1
9871,7,,,,,2,,1
9872,7,,,,,2,,1
9873,7,1,5,5,1,2,8,1
9874,7,,,,,2,,1
9875,7,2,5,5,9,2,1,1
9876,7,,,,,1,,1
9877,7,,,,,2,,1
9878,7,1,5,3,11,2,2,1
9879,7,,,,,2,,1
9880,7,2,5,1,9,2,11,1
9881,7,2,5,6,16,10,17,1
9882,7,2,5,6,16,2,17,1
9883,7,,,,,2,,1
9884,7,,,,,2,,1
9885,7,,,,,2,,1
9886,7,2,5,2,9,2,12,1
9887,7,3,5,1,9,2,11,1
9888,7,,,,,2,,1
9889,7,3,5,1,9,2,11,1
9890,7,,,,,1,,1
9891,7,2,5,2,1,2,11,1
9892,7,3,5,1,9,2,12,1
9893,7,,,,,9,,1
9894,7,3,5,3,1,2,1,1
9895,7,1,5,2,9,2,11,1
9896,7,,,,,2,,1
9897,7,,,,,2,,1
9898,7,,,,,2,,1
9899,7,3,5,3,9,2,4,1
9900,7,3,5,3,3,2,6,1
9901,7,2,5,3,6,2,7,1
9902,7,,,,,2,,1
9903,7,1,5,3,11,2,4,1
9904,7,,,,,1,,1
9905,7,2,5,5,9,2,15,1
9906,6,,,,,2,,1
9907,7,3,5,3,2,2,3,1
9908,7,,,,,2,,1
9909,7,3,5,1,9,2,11,1
9910,7,,,,,2,,1
9911,7,2,5,3,11,2,5,1
9912,7,,,,,2,,1
9913,7,3,5,1,9,2,14,1
9914,7,3,5,1,11,2,16,1
9915,7,1,5,2,9,2,11,1
9916,7,3,5,1,9,2,11,1
9917,7,,,,,1,,1
9918,7,2,5,2,9,2,11,1
9919,7,,,,,2,,1
9920,7,,,,,2,,1
9921,7,,,,,2,,1
9922,7,,,,,2,,1
9923,7,3,5,3,1,2,8,1
9924,7,3,5,1,11,2,14,1
9925,7,,,,,1,,1
9926,7,2,5,1,5,2,14,1
9927,7,,,,,1,,1
9928,7,,,,,1,,1
9929,7,2,5,3,6,2,8,1
9930,7,,,,,2,,1
9931,7,3,5,3,6,2,8,1
9932,7,,,,,2,,1
9933,7,3,5,3,11,2,4,1
9934,7,,,,,1,,1
9935,7,3,5,3,5,2,16,1
9936,7,,,,,1,,1
9937,7,,,,,9,,1
9938,7,,,,,2,,1
9939,7,1,5,3,5,2,2,1
9940,7,2,5,2,6,2,14,1
9941,7,2,5,3,11,2,8,1
9942,7,,,,,2,,1
9943,7,3,5,3,2,2,3,1
9944,7,2,5,5,6,2,14,1
9945,7,,,,,2,,1
9946,7,2,5,5,7,2,5,1
9947,7,1,5,,,2,,1
9948,7,2,5,3,5,2,2,1
9949,7,,,,,2,,1
9950,7,1,5,,,2,,1
9951,7,3,5,1,6,2,14,1
9952,7,2,5,3,6,2,5,1
9953,7,2,5,5,15,2,11,1
9954,7,,,,,1,,1
9955,7,,,,,1,,1
9956,7,3,5,3,6,2,5,1
9957,7,2,5,3,9,2,5,1
9958,7,2,5,3,9,2,1,1
9959,7,,,,,1,,1
9960,7,,,,,1,,1
9961,7,2,5,3,11,2,5,1
9962,7,2,5,,,2,,1
9963,7,3,5,3,6,2,1,1
9964,7,1,5,5,5,2,5,1
9965,7,2,5,1,9,2,11,1
9966,7,,,,,2,,1
9967,7,,,,,1,,1
9968,7,1,5,2,1,1,11,1
9969,7,,,,,2,,1
9970,7,,,,,1,,1
9971,7,,,,,,,1
9972,7,2,5,1,9,2,11,1
9973,7,2,5,2,9,2,11,1
9974,7,,,,,1,,1
9975,7,,,,,2,,1
9976,7,,,,,2,,1
9977,7,,,,,1,,1
9978,7,,,,,2,,1
9979,7,,,,,2,,1
9980,7,2,5,2,9,2,11,1
9981,7,3,5,3,5,1,2,1
9982,7,3,5,3,5,2,2,1
9983,7,2,5,3,9,2,1,1
9984,7,,,,,2,,1
9985,7,2,5,1,9,2,11,1
9986,7,2,5,1,9,2,11,1
9987,7,3,5,1,9,2,11,1
9988,7,,,,,1,,1
9989,7,2,5,6,16,10,17,1
9990,7,1,5,3,1,2,4,1
9991,7,2,5,2,6,2,11,1
9992,7,2,5,2,6,2,11,1
9993,7,,,,,1,,1
9994,7,2,5,2,9,2,12,1
9995,7,3,5,3,5,2,2,1
9996,7,3,5,5,9,2,11,1
9997,7,,,,,1,,1
9998,7,2,5,3,7,1,5,1
9999,7,1,5,5,9,2,11,1
10000,7,3,5,4,9,9,5,2
10001,7,,,,,2,,1
10002,7,2,5,2,9,2,11,1
10003,7,2,5,5,6,2,11,1
10004,7,,,,,9,,1
10005,7,2,5,3,11,2,5,1
10006,7,,,,,2,,1
10007,7,,,,,2,,1
10008,7,1,5,4,9,2,15,1
10009,7,2,5,2,9,2,11,1
10010,7,,,,,1,,1
10011,7,,,,,9,,1
10012,7,,,,,2,,1
10013,7,,,,,1,,1
10014,7,1,5,3,11,2,5,1
10015,7,,,,,1,,1
10016,7,1,5,1,9,1,14,1
10017,7,1,5,3,9,2,2,1
10018,7,1,5,,,2,,1
10019,7,1,5,3,6,2,8,1
10020,7,,,,,2,,1
10021,7,,,,,2,,1
10022,7,,,,,2,,1
10023,7,1,5,1,9,2,14,1
10024,7,,,,,2,,1
10025,7,,,,,1,,1
10026,7,,,,,2,,1
10027,7,,,,,1,,1
10028,7,,,,,1,,1
10029,7,1,5,6,16,10,17,1
10030,7,1,5,,,,,1
10031,7,1,5,1,6,2,12,1
10032,7,,,,,2,,1
10033,7,1,5,2,5,2,12,1
10034,7,2,5,1,9,2,11,1
10035,7,,,,,1,,1
10036,7,,,,,1,,1
10037,7,,,,,2,,1
10038,7,1,5,5,1,2,14,1
10039,7,1,5,5,5,2,5,1
10040,7,3,5,1,15,2,12,1
10041,7,,,,,2,,1
10042,7,,,,,2,,1
10043,7,1,5,2,9,2,11,1
10044,7,1,5,1,3,2,12,1
10045,7,1,5,3,6,9,4,1
10046,6,,,,,2,,1
10047,7,2,5,,,2,,1
10048,7,1,5,2,6,2,14,1
10049,7,1,5,2,9,2,14,1
10050,7,,,,,1,,1
10051,7,1,5,2,12,2,12,1
10052,7,,,,,,,1
10053,7,1,5,5,9,1,1,1
10054,7,,,,,1,,1
10055,7,,,,,1,,1
10056,7,,,,,2,,1
10057,7,,,,,2,,1
10058,7,2,5,2,1,2,14,1
10059,7,1,5,1,5,2,12,1
10060,7,1,5,,,1,,1
10061,7,2,5,5,6,2,5,1
10062,7,,,,,2,,1
10063,7,1,5,3,5,2,15,1
10064,7,,,,,2,,1
10065,7,,,,,2,,1
10066,7,,,,,1,,1
10067,7,2,5,3,9,2,5,1
10068,7,1,5,2,11,2,11,1
10069,7,1,5,2,10,2,13,1
10070,7,,,,,2,,1
10071,7,1,5,1,9,2,12,1
10072,7,1,5,3,12,2,2,1
10073,7,1,5,2,8,2,14,1
10074,7,,,,,1,,1
10075,7,,,,,2,,1
10076,7,,,,,1,,1
10077,7,,,,,1,,1
10078,7,1,5,1,6,2,12,1
10079,7,,,,,1,,1
10080,7,1,5,1,9,2,12,1
10081,7,,,,,2,,1
10082,7,,,,,2,,1
10083,7,,,,,1,,1
10084,7,,,,,1,,1
10085,7,1,5,5,9,2,11,1
10086,7,1,5,,,2,,1
10087,7,1,5,5,5,2,2,1
10088,7,2,5,3,8,2,4,1
10089,7,3,5,1,9,2,11,1
10090,7,,,,,1,,1
10091,7,1,5,5,6,2,4,1
10092,7,1,5,3,15,2,2,1
10093,7,1,5,,,2,,1
10094,7,,,,,1,,1
10095,7,,,,,1,,1
10096,7,2,5,2,6,2,11,1
10097,7,1,5,2,6,2,14,1
10098,7,,,,,10,,1
10099,7,,,,,2,,1
10100,7,1,5,1,9,2,11,1
10101,7,,,,,1,,1
10102,7,1,5,5,9,9,11,1
10103,7,1,5,5,11,2,14,1
10104,7,,,,,2,,1
10105,7,,,,,2,,1
10106,7,1,5,3,1,2,8,1
10107,7,1,5,5,6,2,1,1
10108,7,1,5,5,6,2,12,1
10109,7,1,5,1,9,2,11,1
10110,7,1,5,1,9,2,11,1
10111,7,1,5,1,11,2,14,1
10112,7,,,,,2,,1
10113,7,1,5,3,9,8,1,1
10114,7,1,5,,,2,,1
10115,7,1,5,3,11,2,4,1
10116,7,1,5,5,9,2,14,1
10117,7,1,5,3,5,2,2,1
10118,7,1,5,1,9,2,11,1
10119,7,1,5,5,9,2,2,1
10120,5,1,4,3,6,2,1,1
10121,7,,,,,2,,1
10122,7,1,5,2,9,2,12,1
10123,7,1,5,2,9,2,11,1
10124,7,,,,,2,,1
10125,7,1,5,5,6,2,8,1
10126,7,,,,,2,,1
10127,7,1,5,5,9,2,11,1
10128,7,1,5,3,6,2,1,1
10129,7,1,5,2,9,2,11,1
10130,7,,,,,1,,1
10131,7,2,5,1,9,2,14,1
10132,7,1,5,6,6,2,12,1
10133,7,2,5,3,6,2,8,1
10134,7,2,5,3,9,2,5,1
10135,7,3,5,3,9,1,1,1
10136,7,,,,,2,,1
10137,7,2,5,3,6,2,1,1
10138,7,2,5,5,9,2,11,1
10139,7,3,5,3,5,2,2,1
10140,7,,,,,2,,1
10141,7,,,,,2,,1
10142,7,,,,,1,,1
10143,7,,,,,2,,1
10144,7,,,,,1,,1
10145,7,,,,,2,,1
10146,7,,,,,2,,1
10147,7,,,,,2,,1
10148,7,,,,,2,,1
10149,7,,,,,2,,1
10150,7,,,,,2,,1
10151,7,,,,,1,,1
10152,7,2,5,3,5,2,6,1
10153,7,2,5,,,2,,1
10154,7,1,5,3,9,2,2,1
10155,7,,,,,1,,1
10156,7,3,5,3,5,2,7,1
10157,7,,,,,2,,1
10158,7,2,5,2,9,2,14,1
10159,7,2,5,3,5,2,5,1
10160,7,,,,,1,,1
10161,7,,,,,2,,1
10162,7,2,5,2,9,7,12,1
10163,7,,,,,2,,1
10164,7,2,5,3,5,2,2,1
10165,7,3,5,2,1,2,11,1
10166,7,2,5,,,2,,1
10167,7,,,,,2,,1
10168,7,3,5,2,9,2,14,1
10169,7,3,5,1,9,2,14,1
10170,7,2,5,1,6,2,11,1
10171,7,3,5,1,11,2,12,1
10172,7,2,5,3,9,2,1,1
10173,7,,,,,2,,1
10174,7,3,5,2,8,2,13,1
10175,7,3,5,1,9,2,11,1
10176,7,,,,,1,,1
10177,7,3,5,1,8,1,13,1
10178,7,,,,,2,,1
10179,7,3,5,2,9,2,11,1
10180,7,2,5,2,9,2,14,1
10181,7,,,,,9,,1
10182,7,,,,,2,,1
10183,7,,,,,2,,1
10184,7,,,,,2,,1
10185,7,2,5,1,9,2,11,1
10186,7,,,,,1,,1
10187,7,2,5,5,15,2,2,1
10188,7,,,,,2,,1
10189,7,,,,,1,,1
10190,7,3,5,1,9,2,11,1
10191,7,2,5,3,14,2,8,1
10192,7,,,,,1,,1
10193,7,3,5,1,9,2,12,1
10194,7,,,,,1,,1
10195,7,3,5,1,5,2,12,1
10196,7,,,,,9,,1
10197,7,3,5,3,6,2,1,1
10198,7,,,,,,,1
10199,7,,,,,1,,1
10200,7,2,5,3,5,2,2,1
10201,7,3,5,1,9,2,12,1
10202,7,2,5,1,9,2,11,1
10203,7,2,5,3,5,2,2,1
10204,7,,,,,2,,1
10205,7,,,,,2,,1
10206,6,1,5,1,9,1,11,1
10207,7,3,5,1,6,2,14,1
10208,7,3,5,2,9,2,11,1
10209,7,3,5,3,9,2,2,1
10210,7,,,,,2,,1
10211,7,,,,,2,,1
10212,7,,,,,2,,1
10213,7,,,,,2,,1
10214,7,3,5,1,15,2,14,1
10215,7,3,5,2,1,11,14,2
10216,7,2,5,3,7,2,5,1
10217,7,3,5,1,11,6,12,1
10218,7,,,,,2,,1
10219,7,1,5,3,14,2,6,1
10220,7,,,,,2,,1
10221,7,,,,,1,,1
10222,7,2,5,5,9,2,11,1
10223,7,,,,,2,,1
10224,7,,,,,2,,1
10225,7,,,,,2,,1
10226,7,2,5,1,1,2,14,1
10227,7,,,,,,,1
10228,7,,,,,1,,1
10229,7,,,,,2,,1
10230,7,2,5,1,9,2,11,1
10231,7,,,,,1,,1
10232,7,2,5,1,9,2,16,1
10233,7,,,,,1,,1
10234,7,3,5,1,15,2,14,1
10235,7,3,5,3,6,2,1,1
10236,7,,,,,1,,1
10237,7,,,,,1,,1
10238,7,1,5,3,5,2,2,1
10239,7,2,5,,,1,,1
10240,7,2,5,6,9,2,12,1
10241,7,3,5,1,9,2,11,1
10242,7,2,5,,,2,,1
10243,7,2,5,1,4,2,12,1
10244,7,3,5,3,5,2,5,1
10245,7,2,5,2,6,2,14,1
10246,7,,,,,2,,1
10247,7,,,,,2,,1
10248,7,3,5,3,6,2,5,1
10249,7,,,,,9,,1
10250,7,2,5,3,9,2,1,1
10251,7,3,5,2,6,2,11,1
10252,7,3,5,3,19,10,17,1
10253,7,,,,,2,,1
10254,7,2,5,,,2,,1
10255,7,,,,,,,1
10256,7,,,,,1,,1
10257,7,,,,,9,,1
10258,7,,,,,2,,1
10259,7,,,,,1,,1
10260,7,,,,,1,,1
10261,7,,,,,1,,1
10262,7,3,5,3,9,2,1,1
10263,7,,,,,2,,1
10264,7,,,,,2,,1
10265,7,,,,,2,,1
10266,7,3,5,1,9,2,14,1
10267,7,3,5,1,9,2,11,1
10268,7,2,5,1,9,2,12,1
10269,7,2,5,3,9,2,1,1
10270,7,,,,,1,,1
10271,7,,,,,1,,1
10272,7,2,5,5,9,2,4,1
10273,7,,,,,2,,1
10274,7,3,5,2,6,2,14,1
10275,7,,,,,2,,1
10276,7,3,5,3,5,2,2,1
10277,7,,,,,2,,1
10278,7,,,,,1,,1
10279,7,,,,,1,,1
10280,7,2,5,3,9,2,5,1
10281,7,,,,,2,,1
10282,7,2,5,1,9,2,11,1
10283,7,3,5,3,2,1,3,1
10284,7,2,,,,2,6,1
10285,7,3,5,3,6,2,8,1
10286,7,,,,,1,,1
10287,7,3,5,3,6,2,8,1
10288,7,2,5,5,2,1,3,1
10289,7,2,5,3,15,2,1,1
10290,7,3,5,2,6,2,11,1
10291,7,,,,,3,,1
10292,7,1,5,3,1,2,8,1
10293,7,1,5,3,6,2,1,1
10294,7,,,,,1,,1
10295,7,2,5,1,9,2,11,1
10296,7,3,5,1,9,2,11,1
10297,6,,,,,2,,1
10298,7,3,5,1,9,2,12,1
10299,7,2,5,3,9,2,16,1
10300,7,2,5,1,9,2,11,1
10301,7,2,5,1,6,2,14,1
10302,7,,,,,1,,1
10303,7,,,,,2,,1
10304,7,3,5,1,15,2,11,1
10305,7,,,,,1,,1
10306,7,,,,,1,,1
10307,7,,,,,2,,1
10308,7,2,5,3,5,2,2,1
10309,7,,,,,2,,1
10310,7,,,,,2,,1
10311,7,2,5,1,9,2,11,1
10312,7,,,,,2,,1
10313,7,,,,,1,,1
10314,7,,,,,2,,1
10315,7,2,5,3,6,2,8,1
10316,6,,,,,2,,1
10317,7,2,5,3,5,2,2,1
10318,7,3,5,1,9,2,14,1
10319,7,,,,,1,,1
10320,7,2,5,2,9,11,14,1
10321,7,,,,,2,,1
10322,7,,,,,2,,1
10323,7,,,,,1,,1
10324,7,3,5,3,6,2,1,1
10325,7,,,,,1,,1
10326,7,2,5,3,9,1,1,1
10327,7,3,5,2,9,2,14,1
10328,7,2,5,3,5,2,5,1
10329,7,2,5,1,9,2,11,1
10330,7,,,,,2,,1
10331,7,,,,,2,,1
10332,7,,,,,1,,1
10333,7,3,5,5,5,2,2,1
10334,7,2,5,1,9,2,14,1
10335,7,2,5,2,9,2,11,1
10336,7,3,5,1,5,2,12,1
10337,7,,,,,,,1
10338,7,,,,,2,,1
10339,7,,,,,2,,1
10340,7,,,,,1,,1
10341,7,,,,,2,,1
10342,7,2,5,2,9,2,11,1
10343,7,,,,,2,,1
10344,7,3,5,6,20,2,17,1
10345,7,,,,,2,,1
10346,7,,,,,2,,1
10347,7,,,,,1,,1
10348,7,2,5,5,9,2,14,1
10349,7,,,,,2,,1
10350,7,,,,,1,,1
10351,6,1,5,1,15,2,14,1
10352,7,2,5,,,2,,1
10353,7,2,5,3,9,2,5,1
10354,7,,,,,2,,2
10355,7,2,5,2,8,2,14,1
10356,7,2,5,2,9,2,12,1
10357,7,2,5,1,9,2,14,1
10358,7,,,,,1,,1
10359,7,,,,,1,,1
10360,7,,,,,2,,1
10361,7,,,,,1,,1
10362,7,2,5,4,6,2,8,1
10363,7,,,,,9,,1
10364,7,,,,,2,,1
10365,7,,,,,2,,1
10366,7,,,,,1,,1
10367,7,,,,,1,,1
10368,7,,,,,1,,1
10369,7,,,,,1,,1
10370,7,3,5,1,9,2,12,1
10371,7,2,5,,,9,,1
10372,7,2,5,2,9,2,11,1
10373,7,2,5,3,6,2,1,1
10374,6,2,5,,,2,,1
10375,7,,,,,2,,1
10376,7,,,,,1,,1
10377,7,2,5,1,9,2,11,1
10378,7,,,,,1,,1
10379,7,2,5,1,6,2,11,1
10380,7,,,,,2,,1
10381,7,,,,,1,,1
10382,7,,,,,2,,1
10383,7,,,,,2,,1
10384,7,,,,,2,,1
10385,7,,,,,1,,1
10386,7,,,,,1,,1
10387,7,2,5,5,13,2,4,1
10388,7,,,,,1,,1
10389,7,,,,,2,,1
10390,7,,,,,1,,1
10391,7,,,,,2,,1
10392,7,2,,,,2,2,1
10393,7,,,,,2,,1
10394,7,,,,,1,,1
10395,7,,,,,1,,1
10396,7,2,5,5,5,2,11,1
10397,7,2,5,1,6,2,12,1
10398,7,,,,,2,,1
10399,7,2,5,1,8,2,14,1
10400,7,3,5,5,7,2,12,1
10401,7,,,,,2,,1
10402,7,,,,,1,,1
10403,7,1,5,3,9,2,4,1
10404,7,2,5,1,9,2,11,1
10405,7,2,5,5,9,2,1,1
10406,7,,,,,2,,1
10407,7,,,,,2,,1
10408,7,,,,,1,,1
10409,7,3,5,3,6,2,6,1
10410,7,,,,,1,,1
10411,7,,,,,1,,1
10412,7,,,,,2,,1
10413,5,,,,,2,,1
10414,6,3,5,2,1,2,14,1
10415,7,2,5,2,6,2,13,1
10416,7,,,,,,,1
10417,7,,,,,1,,1
10418,7,,,,,2,,1
10419,7,2,5,2,6,2,11,1
10420,7,,,,,1,,1
10421,7,1,5,5,1,2,8,1
10422,7,2,5,5,5,2,2,1
10423,6,1,5,3,2,2,7,1
10424,7,,,,,9,,1
10425,5,,,,,2,,1
10426,7,,,,,,,1
10427,5,3,4,2,5,2,13,1
10428,7,1,5,3,9,2,8,1
10429,7,,,,,1,,1
10430,7,,,,,2,,1
10431,7,1,5,1,1,2,11,1
10432,7,2,5,3,6,2,8,1
10433,7,,,,,1,,1
10434,5,,,,,2,,1
10435,7,3,5,3,7,2,2,1
10436,7,,,,,,,1
